date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
12/16/2014,4,2.5,2930,8679,2.0,0.0,0.0,3,8,2930,0.0,2014,0.0,98056,47.5164,-122.19,2030,7264
12/18/2014,4,2.5,3480,38985,2.0,0.0,0.0,3,10,3480,0.0,1989,0.0,98053,47.6895,-122.052,3630,36290
1/27/2015,2,1.5,1110,118047,1.0,0.0,0.0,3,7,1110,0.0,1961,0.0,98072,47.7467,-122.12799999999999,2970,43500
3/12/2015,4,2.25,2440,9320,1.0,0.0,0.0,4,7,1880,560.0,1957,0.0,98007,47.5933,-122.135,1530,9335
2/24/2015,4,1.75,2280,7840,1.0,0.0,0.0,3,7,1280,1000.0,1957,0.0,98055,47.4809,-122.22399999999999,2120,7260
9/25/2014,3,1.0,900,6099,1.0,0.0,0.0,3,6,790,110.0,1944,0.0,98168,47.4807,-122.289,1240,6099
11/19/2014,4,1.75,1980,8400,1.0,0.0,0.0,3,7,1330,650.0,1968,0.0,98052,47.6721,-122.152,1920,8400
7/16/2014,5,2.25,2340,9225,2.0,0.0,0.0,3,8,2340,0.0,1973,0.0,98052,47.6369,-122.098,2140,9348
4/7/2015,4,2.5,3110,5048,2.0,0.0,0.0,3,8,3110,0.0,2002,0.0,98042,47.3782,-122.125,3110,5190
1/21/2015,2,1.0,980,5000,1.0,0.0,0.0,3,6,980,0.0,1904,0.0,98107,47.6744,-122.369,1270,4500
12/12/2014,4,2.0,1480,6324,1.0,0.0,0.0,3,7,1480,0.0,1943,0.0,98122,47.6147,-122.302,1480,3600
6/3/2014,3,2.25,1800,43647,1.0,0.0,0.0,4,8,1800,0.0,1976,0.0,98072,47.7757,-122.132,2480,25608
4/14/2015,2,1.75,2130,6574,1.0,0.0,0.0,3,8,1500,630.0,1946,0.0,98199,47.6529,-122.411,2130,6275
11/4/2014,2,1.0,1270,5100,1.0,0.0,0.0,3,7,1100,170.0,1900,0.0,98115,47.6771,-122.32799999999999,1670,3900
6/5/2014,2,2.5,1150,2064,2.0,0.0,0.0,3,7,1150,0.0,2004,0.0,98001,47.3516,-122.292,1880,2855
5/14/2014,3,2.5,1840,5011,2.0,0.0,0.0,3,8,1840,0.0,2012,0.0,98038,47.3555,-122.054,2000,4793
3/5/2015,4,3.5,3180,12528,2.0,0.0,1.0,4,9,2060,1120.0,1979,0.0,98177,47.7058,-122.37899999999999,2850,11410
4/24/2015,5,2.75,1510,5700,2.0,0.0,1.0,4,7,1510,0.0,1946,0.0,98105,47.6653,-122.27,2190,5700
5/5/2015,4,2.5,3070,7200,2.0,0.0,0.0,3,8,3070,0.0,2005,0.0,98059,47.4899,-122.13799999999999,2590,7200
10/1/2014,3,2.25,1800,6680,2.0,0.0,0.0,3,8,1800,0.0,1983,0.0,98034,47.7293,-122.223,1630,8621
7/18/2014,3,1.75,1540,9154,1.0,0.0,0.0,3,8,1540,0.0,1983,0.0,98074,47.6207,-122.042,1990,10273
5/2/2014,3,1.75,2330,14892,1.0,0.0,0.0,3,8,1970,360.0,1980,0.0,98074,47.6267,-122.046,2570,14217
5/11/2015,4,1.75,1400,8374,1.0,0.0,0.0,3,7,1400,0.0,1953,0.0,98166,47.4735,-122.344,1420,8360
7/14/2014,4,2.5,2846,85377,1.5,0.0,0.0,3,8,1976,870.0,2000,0.0,98001,47.317,-122.281,1696,57934
5/11/2015,3,1.5,1440,7875,1.0,0.0,0.0,4,8,1440,0.0,1968,0.0,98058,47.4561,-122.148,1800,8964
8/21/2014,3,2.5,1740,1279,3.0,0.0,0.0,3,8,1740,0.0,2008,0.0,98116,47.5891,-122.387,1740,1280
9/24/2014,3,1.75,1470,8925,1.0,0.0,0.0,4,7,1470,0.0,1957,0.0,98022,47.2026,-122.0,1430,9282
1/7/2015,3,2.5,2810,4932,2.0,0.0,0.0,3,8,2810,0.0,2003,0.0,98011,47.7739,-122.227,2470,4919
7/30/2014,4,3.0,2090,5102,1.0,0.0,0.0,3,7,1350,740.0,1994,0.0,98106,47.5427,-122.35600000000001,2090,5102
9/2/2014,4,3.25,4110,14219,2.0,0.0,2.0,4,10,2570,1540.0,1979,0.0,98028,47.7382,-122.264,2760,12283
11/26/2014,5,3.25,3230,5000,2.0,0.0,1.0,3,9,2350,880.0,2002,0.0,98136,47.5202,-122.39299999999999,1520,5000
10/13/2014,4,2.5,2601,34335,2.0,0.0,0.0,3,9,2601,0.0,1995,0.0,98072,47.742,-122.087,2080,32336
3/25/2015,3,1.0,1660,7440,1.0,0.0,0.0,3,7,1270,390.0,1957,0.0,98106,47.5242,-122.36200000000001,1540,7440
4/16/2015,4,1.0,1590,4280,1.5,0.0,0.0,3,7,1590,0.0,1924,0.0,98103,47.667,-122.335,2230,4280
2/12/2015,3,1.75,1860,5584,1.0,0.0,0.0,3,8,1310,550.0,1951,0.0,98199,47.637,-122.4,1630,6022
2/12/2015,3,1.0,1420,9600,1.0,0.0,0.0,4,6,1420,0.0,1954,0.0,98188,47.4232,-122.292,1400,8415
5/6/2015,3,1.0,1240,5758,1.5,0.0,0.0,4,6,960,280.0,1910,0.0,98116,47.5675,-122.396,1460,5750
8/7/2014,4,2.5,2500,36254,1.0,0.0,0.0,4,8,1590,910.0,1978,0.0,98027,47.4685,-122.00399999999999,2360,36254
5/6/2015,4,2.5,2640,11816,2.0,0.0,0.0,3,8,2640,0.0,1999,0.0,98019,47.733000000000004,-121.96799999999999,2400,11816
10/16/2014,3,1.0,1440,3060,1.5,0.0,0.0,4,7,1440,0.0,1910,0.0,98115,47.6769,-122.307,1440,3570
10/23/2014,5,3.25,3030,20446,2.0,0.0,2.0,3,9,2130,900.0,1976,0.0,98008,47.6133,-122.10600000000001,2890,20908
7/7/2014,3,1.5,1820,12686,1.0,0.0,0.0,4,7,1820,0.0,1952,0.0,98004,47.5886,-122.195,3020,11550
6/10/2014,3,2.0,2220,10275,2.0,0.0,0.0,3,9,1640,580.0,1980,0.0,98027,47.5304,-122.055,2300,9975
6/10/2014,3,1.75,2430,9133,1.0,0.0,0.0,4,7,1410,1020.0,1978,0.0,98059,47.5116,-122.15700000000001,1980,9592
4/15/2015,3,1.75,1670,10798,1.0,0.0,0.0,4,8,1670,0.0,1962,0.0,98006,47.549,-122.17,2290,10798
5/16/2014,3,1.75,1180,10541,1.0,0.0,0.0,4,7,940,240.0,1981,0.0,98074,47.6348,-122.03200000000001,1230,10879
7/18/2014,3,1.75,1620,8085,1.0,0.0,0.0,3,7,1210,410.0,1976,0.0,98011,47.7349,-122.197,1700,8085
6/11/2014,2,1.0,1030,5750,1.0,0.0,0.0,5,8,1030,0.0,1928,0.0,98116,47.5861,-122.391,1570,5750
3/4/2015,4,2.75,2900,5803,2.0,0.0,0.0,3,9,2900,0.0,2007,0.0,98028,47.7368,-122.23200000000001,2900,6212
9/30/2014,3,1.75,1710,15844,1.0,0.0,0.0,4,8,1710,0.0,1964,0.0,98059,47.4706,-122.1,1990,20359
9/5/2014,3,1.5,1580,10517,1.0,0.0,0.0,4,6,1580,0.0,1957,0.0,98002,47.2903,-122.214,1400,10658
6/24/2014,3,2.0,1230,11413,1.0,0.0,0.0,3,7,990,240.0,1984,0.0,98074,47.6321,-122.03399999999999,1570,11517
6/20/2014,5,2.5,2200,4080,1.5,0.0,0.0,5,7,1420,780.0,1916,0.0,98103,47.6872,-122.35,1300,4080
6/26/2014,4,3.5,3320,19850,1.0,0.0,2.0,4,10,2040,0.0,1977,0.0,98040,47.527,-122.228,3240,15470
5/2/2014,3,1.0,1090,6435,1.0,0.0,0.0,4,7,1090,0.0,1955,0.0,98106,47.5334,-122.365,1340,6435
3/19/2015,5,2.75,2970,36817,2.0,0.0,0.0,4,8,2970,0.0,1978,0.0,98072,47.7731,-122.139,2730,29150
10/9/2014,3,1.75,1970,8000,1.0,0.0,0.0,4,8,1970,0.0,1968,0.0,98052,47.6324,-122.1,1910,8000
5/22/2014,4,3.0,3220,8936,2.0,0.0,0.0,3,9,2450,770.0,1990,0.0,98031,47.4208,-122.213,2810,10500
12/15/2014,3,1.0,1600,7500,1.0,0.0,0.0,3,7,1600,0.0,1966,0.0,98034,47.7198,-122.182,2050,7200
7/10/2014,2,1.0,670,6300,1.0,0.0,0.0,5,6,670,0.0,1942,0.0,98126,47.5161,-122.374,760,6300
3/11/2015,4,1.75,2360,4750,2.0,0.0,0.0,5,7,1660,700.0,1911,0.0,98115,47.6729,-122.29299999999999,1810,4750
2/4/2015,3,3.0,2150,3962,1.5,0.0,0.0,3,7,1540,610.0,1949,0.0,98125,47.7183,-122.285,1730,4609
4/16/2015,2,1.0,620,4455,1.0,0.0,0.0,3,6,620,0.0,1927,0.0,98117,47.6877,-122.395,1180,5000
7/24/2014,4,1.75,1730,5922,2.0,0.0,0.0,5,7,1730,0.0,1949,0.0,98125,47.7188,-122.321,1700,6127
3/2/2015,5,2.0,2500,7860,1.0,0.0,0.0,3,7,1040,1460.0,1963,0.0,98034,47.7212,-122.226,2060,9684
7/9/2014,3,1.0,990,4440,1.0,0.0,0.0,3,6,990,0.0,1943,0.0,98106,47.522,-122.354,990,6771
9/30/2014,3,2.0,1420,4080,1.5,0.0,0.0,5,8,1420,0.0,1904,0.0,98103,47.6801,-122.348,1220,3060
5/5/2015,3,2.25,2170,15000,2.0,0.0,0.0,4,8,2170,0.0,1978,0.0,98042,47.3863,-122.15799999999999,2430,14256
12/16/2014,4,2.0,1880,5100,1.0,0.0,0.0,3,8,1880,0.0,1952,0.0,98103,47.6872,-122.34899999999999,1610,4590
2/6/2015,3,1.0,1300,9620,1.0,0.0,0.0,3,7,1300,0.0,1971,0.0,98003,47.282,-122.331,1420,9620
5/14/2014,3,1.5,2360,6750,2.0,0.0,0.0,5,7,1930,430.0,1926,0.0,98103,47.6923,-122.33200000000001,1320,4500
10/16/2014,3,1.5,1780,12231,1.0,0.0,0.0,4,8,1780,0.0,1956,0.0,98003,47.335,-122.321,2460,12663
2/13/2015,2,2.25,2160,2578,3.0,0.0,0.0,3,8,2160,0.0,2005,0.0,98103,47.6607,-122.354,1800,2142
6/26/2014,2,1.0,950,5316,1.0,0.0,2.0,3,7,950,0.0,1948,0.0,98126,47.57,-122.38,1620,6085
12/16/2014,3,1.75,1680,14630,1.5,0.0,0.0,3,8,1680,0.0,1985,0.0,98027,47.5272,-122.044,1920,14630
7/16/2014,4,2.5,2290,4450,2.0,0.0,0.0,3,9,2290,0.0,2004,0.0,98072,47.7385,-122.169,2570,5096
3/25/2015,4,3.75,3920,4500,3.0,0.0,0.0,3,8,3920,0.0,2013,0.0,98103,47.6805,-122.346,2040,3000
4/21/2015,3,1.75,1500,13891,1.0,0.0,0.0,4,7,1500,0.0,1951,0.0,98005,47.5866,-122.175,2020,13891
4/17/2015,3,1.75,1720,7200,1.0,0.0,0.0,3,7,1140,580.0,1977,0.0,98052,47.6977,-122.132,1700,8400
8/22/2014,4,2.5,2641,8615,2.0,0.0,0.0,3,7,2641,0.0,1998,0.0,98031,47.4038,-122.213,2641,8091
8/11/2014,3,2.5,2460,5400,1.0,0.0,0.0,4,8,1520,940.0,2001,0.0,98056,47.5231,-122.20200000000001,1745,5400
7/7/2014,4,2.25,1995,7102,2.0,0.0,0.0,4,8,1995,0.0,1981,0.0,98023,47.2986,-122.37,1880,7950
1/14/2015,3,2.25,1670,7606,2.0,0.0,0.0,3,7,1670,0.0,1990,0.0,98022,47.1949,-121.98200000000001,1670,7433
6/20/2014,3,2.0,1470,8089,1.0,0.0,0.0,3,7,1470,0.0,1987,0.0,98198,47.3878,-122.316,1530,7721
10/30/2014,3,1.75,1730,7807,1.0,0.0,0.0,3,7,1260,470.0,1976,0.0,98034,47.7211,-122.169,1800,7650
10/14/2014,3,1.0,1070,7615,1.0,0.0,0.0,4,7,1070,0.0,1969,0.0,98023,47.3189,-122.37299999999999,1240,6906
11/12/2014,3,1.5,1660,8738,1.0,0.0,0.0,4,7,1080,580.0,1959,0.0,98002,47.3117,-122.208,1500,8466
11/26/2014,4,2.25,2410,16650,1.0,0.0,0.0,4,8,2410,0.0,1965,0.0,98006,47.5706,-122.163,2720,11141
1/16/2015,3,2.5,1040,1032,3.0,0.0,0.0,3,7,1040,0.0,2007,0.0,98107,47.6673,-122.37700000000001,1290,1275
2/17/2015,2,1.0,970,3300,1.0,0.0,0.0,4,7,970,0.0,1916,0.0,98103,47.6609,-122.34299999999999,1060,3600
5/2/2014,5,2.75,2910,9480,1.5,0.0,0.0,3,8,2910,0.0,1939,0.0,98105,47.6552,-122.27799999999999,2940,6600
4/6/2015,3,1.75,2340,12443,1.5,0.0,0.0,4,8,2340,0.0,1965,0.0,98006,47.5432,-122.177,1970,9600
6/20/2014,3,1.75,1880,11249,1.0,0.0,0.0,3,7,1330,550.0,1985,0.0,98001,47.3295,-122.257,1870,14547
11/10/2014,2,1.0,1110,3500,1.5,0.0,0.0,3,6,970,140.0,1912,0.0,98102,47.6453,-122.32700000000001,1884,1778
6/18/2014,4,2.5,2790,7938,2.0,0.0,0.0,3,9,2790,0.0,1997,0.0,98074,47.6223,-122.02600000000001,2780,7779
7/29/2014,4,2.0,1590,8779,1.0,0.0,0.0,3,8,1590,0.0,2001,0.0,98019,47.7408,-121.97399999999999,2090,9600
11/19/2014,4,1.0,1200,7552,1.0,0.0,0.0,3,6,1060,140.0,1919,0.0,98126,47.5317,-122.37,1580,7680
7/15/2014,3,3.0,3200,35782,1.0,0.0,0.0,3,8,2360,840.0,1978,0.0,98042,47.4121,-122.154,3090,37887
1/29/2015,3,2.25,1510,6000,1.0,0.0,0.0,4,7,1150,360.0,1993,0.0,98038,47.3484,-122.036,1510,6000
2/25/2015,3,1.75,1880,108900,1.0,0.0,0.0,3,7,1880,0.0,1978,0.0,98075,47.5913,-122.01,2730,37731
3/31/2015,4,2.5,3070,4000,2.0,0.0,0.0,4,8,2070,1000.0,1940,0.0,98105,47.659,-122.281,2560,4000
9/11/2014,4,2.25,2110,7560,2.0,0.0,0.0,4,8,2110,0.0,1974,0.0,98034,47.7331,-122.18299999999999,2110,7560
3/10/2015,3,2.0,2350,8459,1.5,0.0,0.0,3,9,2350,0.0,1989,0.0,98023,47.3043,-122.34899999999999,2430,8459
8/7/2014,4,1.75,2220,4760,1.0,0.0,0.0,3,7,1320,900.0,1918,0.0,98106,47.5215,-122.348,940,4760
5/7/2014,3,2.0,1760,9055,2.0,0.0,0.0,4,7,1760,0.0,1985,0.0,98052,47.6534,-122.12799999999999,2010,9383
12/16/2014,4,2.75,2200,5207,1.0,0.0,0.0,5,7,1120,1080.0,1951,0.0,98133,47.74,-122.34299999999999,1210,6008
3/25/2015,4,1.0,1550,7296,1.5,0.0,0.0,3,6,1550,0.0,1957,0.0,98106,47.5184,-122.366,1370,7680
9/30/2014,2,2.25,1040,1516,2.0,0.0,0.0,3,8,1040,0.0,2008,0.0,98122,47.6037,-122.307,1560,1920
8/7/2014,3,1.5,2560,4000,1.5,0.0,0.0,5,8,1660,900.0,1927,0.0,98112,47.6384,-122.279,2560,4000
4/19/2015,3,1.75,1850,8160,1.0,0.0,0.0,3,8,1850,0.0,1952,0.0,98177,47.7241,-122.363,1600,8160
4/23/2015,3,1.5,2090,11895,1.0,0.0,0.0,3,7,1790,300.0,1954,0.0,98118,47.5362,-122.26700000000001,2180,11072
8/5/2014,3,2.5,2010,2386,2.0,0.0,0.0,3,8,1390,620.0,2014,0.0,98029,47.5525,-121.99799999999999,1690,1870
4/14/2015,4,2.5,2518,4663,2.0,0.0,0.0,3,8,2518,0.0,2005,0.0,98075,47.5894,-122.01700000000001,2280,4525
9/30/2014,3,2.75,2810,12813,2.0,0.0,0.0,3,8,2040,770.0,1988,0.0,98052,47.6796,-122.11399999999999,1890,10336
5/23/2014,3,2.5,2600,10092,1.0,0.0,0.0,3,9,2600,0.0,1984,0.0,98074,47.6223,-122.03200000000001,2440,9298
11/3/2014,4,2.5,2130,10375,2.0,0.0,0.0,4,8,2130,0.0,1986,0.0,98058,47.4381,-122.16,2220,8508
4/15/2015,3,1.0,1230,6380,1.5,0.0,0.0,3,7,1230,0.0,1927,0.0,98115,47.6947,-122.315,1250,6380
12/10/2014,3,1.75,2020,9478,1.0,0.0,0.0,4,9,2020,0.0,1961,0.0,98040,47.5383,-122.238,3050,15594
11/19/2014,3,2.0,1430,7280,1.0,0.0,0.0,3,7,990,440.0,1980,0.0,98030,47.3742,-122.18,1430,7280
3/11/2015,2,2.5,2270,1763,3.0,0.0,0.0,3,7,1820,450.0,2009,0.0,98052,47.6757,-122.12100000000001,2180,1763
10/9/2014,4,2.5,1910,8058,2.0,0.0,0.0,3,8,1910,0.0,1992,0.0,98031,47.3891,-122.17200000000001,1910,6500
8/7/2014,4,2.5,2690,6124,2.0,0.0,0.0,3,7,2690,0.0,2007,0.0,98042,47.3343,-122.05799999999999,2300,6002
7/21/2014,3,1.75,1330,7482,1.0,0.0,0.0,4,7,1330,0.0,1975,0.0,98034,47.7322,-122.20700000000001,1480,8096
5/19/2014,4,2.5,3060,10043,1.0,0.0,0.0,4,8,1700,1360.0,1968,0.0,98133,47.7387,-122.337,1630,8296
8/9/2014,3,3.25,1760,1778,3.0,0.0,0.0,3,8,1760,0.0,2008,0.0,98125,47.7201,-122.301,1520,1615
7/3/2014,3,1.75,1570,8750,1.0,0.0,0.0,3,7,1570,0.0,1960,0.0,98148,47.4425,-122.333,1890,8825
9/29/2014,2,1.0,960,8100,1.0,0.0,0.0,3,6,810,150.0,1936,0.0,98168,47.494,-122.304,960,12150
8/13/2014,3,2.0,1680,81893,1.0,0.0,0.0,3,7,1680,0.0,1991,0.0,98092,47.3248,-122.179,2480,38637
1/9/2015,2,1.0,1440,33747,1.5,0.0,0.0,3,7,1440,0.0,1928,0.0,98034,47.7223,-122.209,1980,8400
12/10/2014,3,2.25,1960,7000,1.0,0.0,0.0,3,8,1600,360.0,1980,0.0,98058,47.4427,-122.126,1980,7140
5/21/2014,4,2.0,1790,2250,1.0,0.0,2.0,4,7,840,950.0,1909,0.0,98103,47.6526,-122.345,1440,1545
3/24/2015,3,2.5,2560,9825,2.0,0.0,0.0,4,9,2560,0.0,1988,0.0,98006,47.5497,-122.145,2710,12034
11/12/2014,2,1.5,1010,3060,1.0,0.0,0.0,4,7,1010,0.0,1918,0.0,98103,47.6897,-122.354,1160,4080
8/12/2014,3,2.5,3910,14000,2.0,0.0,0.0,3,10,3910,0.0,1999,0.0,98008,47.6374,-122.12,2280,14000
3/31/2015,4,1.75,2260,12238,1.0,0.0,0.0,3,9,2260,0.0,1967,0.0,98005,47.5976,-122.178,2430,10204
6/23/2014,3,2.25,2110,11319,2.0,0.0,0.0,4,8,2110,0.0,1978,0.0,98072,47.742,-122.105,1860,11319
7/1/2014,4,2.5,3340,10422,2.0,0.0,0.0,3,10,3340,0.0,1996,0.0,98033,47.6515,-122.197,1770,9490
7/8/2014,3,1.0,1400,8100,1.5,0.0,0.0,3,6,1400,0.0,1944,0.0,98125,47.7124,-122.289,1420,8100
9/11/2014,4,1.75,1760,94525,1.5,0.0,0.0,3,7,1760,0.0,1988,0.0,98075,47.5882,-122.07,3030,34848
7/31/2014,3,2.5,2010,9725,2.0,0.0,0.0,4,8,2010,0.0,1987,0.0,98029,47.56800000000001,-122.01799999999999,1850,6858
5/29/2014,4,2.0,2300,3400,1.5,0.0,0.0,5,8,1550,750.0,1915,0.0,98117,47.678000000000004,-122.361,1670,4200
10/31/2014,5,2.75,2510,28185,1.0,0.0,0.0,4,7,1600,910.0,1963,0.0,98155,47.7719,-122.28200000000001,2910,14880
11/25/2014,3,2.0,1340,3000,2.0,0.0,0.0,5,7,1340,0.0,1905,0.0,98103,47.6857,-122.34899999999999,1120,3000
8/1/2014,4,3.5,3350,9681,1.0,0.0,1.0,3,7,2140,1210.0,1980,0.0,98198,47.3978,-122.322,2580,9681
7/9/2014,4,2.75,3710,7984,2.0,0.0,0.0,3,9,3710,0.0,1999,0.0,98065,47.5352,-121.868,2950,7984
6/26/2014,4,2.5,2430,5499,2.0,0.0,0.0,3,8,2430,0.0,2002,0.0,98042,47.3779,-122.125,2890,5190
12/16/2014,3,1.75,2430,8820,1.0,0.0,2.0,3,8,1630,800.0,1977,0.0,98178,47.4972,-122.23299999999999,2390,10050
8/27/2014,3,2.25,2100,7335,2.0,0.0,0.0,3,8,2100,0.0,1983,0.0,98074,47.647,-122.061,2050,8930
5/6/2015,2,2.5,1880,40575,1.0,0.0,0.0,3,9,1880,0.0,1987,0.0,98024,47.5614,-121.899,1930,32935
7/16/2014,3,2.5,1630,2640,2.0,0.0,0.0,5,8,1630,0.0,1919,0.0,98119,47.6452,-122.37100000000001,1630,3000
4/7/2015,4,1.0,1640,4200,1.5,0.0,0.0,3,7,1640,0.0,1925,0.0,98103,47.6601,-122.33200000000001,1730,3990
3/18/2015,4,2.75,2310,7350,1.0,0.0,0.0,3,8,1670,640.0,1989,0.0,98011,47.7505,-122.182,2600,6077
10/21/2014,2,2.0,1930,4500,1.0,0.0,0.0,3,8,1930,0.0,2003,0.0,98053,47.7104,-122.031,1670,5200
3/11/2015,2,1.0,1050,2699,1.0,0.0,0.0,3,7,1050,0.0,2005,0.0,98029,47.5471,-121.99600000000001,1240,2671
10/22/2014,2,1.0,1500,8015,1.0,0.0,0.0,3,6,1500,0.0,1947,0.0,98146,47.5027,-122.348,1130,8015
9/19/2014,3,1.0,1150,7560,1.0,0.0,0.0,4,6,1150,0.0,1958,0.0,98058,47.4613,-122.184,1230,7560
6/5/2014,4,1.5,1920,10403,1.0,0.0,0.0,3,7,1370,550.0,1959,0.0,98023,47.2987,-122.366,1550,9619
12/10/2014,3,1.75,1720,9342,1.0,0.0,0.0,4,7,1140,580.0,1981,0.0,98092,47.3177,-122.182,1330,7540
2/3/2015,4,2.5,2400,6078,2.0,0.0,0.0,3,8,2400,0.0,2001,0.0,98001,47.2606,-122.285,2406,7642
11/18/2014,3,2.5,2540,40106,2.0,0.0,0.0,3,10,2540,0.0,1991,0.0,98074,47.6037,-122.04299999999999,3190,71797
7/3/2014,4,1.75,2080,7200,1.0,0.0,0.0,4,7,1050,1030.0,1966,0.0,98001,47.3385,-122.28200000000001,1500,7350
5/23/2014,5,3.25,3400,7452,2.0,0.0,0.0,3,10,3400,0.0,1999,0.0,98007,47.6141,-122.13600000000001,2650,8749
2/20/2015,4,1.75,2200,7600,2.0,0.0,0.0,3,8,2200,0.0,1978,0.0,98092,47.3131,-122.191,1910,7600
9/4/2014,5,1.75,2140,8580,1.0,0.0,0.0,3,7,1200,940.0,1962,0.0,98033,47.6625,-122.178,1600,9206
6/18/2014,5,3.25,3850,16249,2.0,0.0,2.0,3,9,3030,820.0,2002,0.0,98092,47.3324,-122.16799999999999,2640,7393
2/19/2015,4,3.25,4270,6384,2.0,0.0,0.0,3,9,3060,1210.0,2001,0.0,98065,47.5362,-121.874,2850,6285
2/20/2015,3,1.75,1340,7210,1.0,0.0,0.0,4,7,1340,0.0,1975,0.0,98031,47.4182,-122.167,1370,7210
5/5/2015,1,1.5,1100,3451,1.5,0.0,0.0,4,8,1100,0.0,1978,0.0,98198,47.3829,-122.322,1400,4560
2/23/2015,5,2.75,2870,5349,2.0,0.0,0.0,3,9,2870,0.0,2005,0.0,98059,47.5405,-122.18700000000001,2800,5000
6/27/2014,2,1.0,1320,8380,1.0,0.0,0.0,3,7,1320,0.0,1953,0.0,98177,47.705,-122.367,1290,8025
5/20/2014,6,2.0,2150,4505,1.0,0.0,0.0,3,7,1270,880.0,1952,0.0,98119,47.6514,-122.369,1740,4505
3/13/2015,4,1.5,2470,6000,1.5,0.0,0.0,3,7,1480,990.0,1940,0.0,98199,47.6365,-122.391,2140,4000
7/15/2014,4,2.75,1910,7700,1.0,0.0,0.0,4,7,1000,910.0,1980,0.0,98030,47.369,-122.17,1880,7875
5/10/2014,3,2.5,2130,6969,2.0,0.0,0.0,3,7,2130,0.0,2003,0.0,98038,47.3655,-122.027,1670,9545
5/14/2014,4,2.5,2240,14667,2.0,0.0,0.0,4,9,2240,0.0,1989,0.0,98059,47.5276,-122.161,2410,11243
4/24/2015,5,2.75,1800,4500,2.0,0.0,0.0,4,7,1680,120.0,1939,0.0,98107,47.6648,-122.35799999999999,1730,4500
5/5/2014,3,1.5,2160,9000,1.0,0.0,2.0,4,8,1400,0.0,1949,0.0,98177,47.7241,-122.369,3010,9000
2/18/2015,4,2.5,3140,8455,2.0,0.0,0.0,3,8,3140,0.0,2003,0.0,98059,47.4866,-122.147,3140,7391
11/6/2014,3,2.5,1920,9812,2.0,0.0,0.0,3,8,1920,0.0,2000,0.0,98028,47.7633,-122.243,1830,10534
3/18/2015,3,1.0,1050,7670,1.5,0.0,0.0,5,7,1050,0.0,1955,0.0,98022,47.2046,-121.99600000000001,1220,7670
4/3/2015,4,2.5,3910,8442,2.0,0.0,0.0,3,9,2710,1200.0,2000,0.0,98038,47.3766,-122.027,2650,7576
4/20/2015,4,2.75,3010,7427,2.0,0.0,0.0,3,8,3010,0.0,2010,0.0,98052,47.7068,-122.11200000000001,3000,4929
5/16/2014,4,1.5,1370,9957,1.0,0.0,0.0,3,7,900,470.0,1972,0.0,98034,47.7237,-122.181,1510,8088
12/12/2014,4,2.75,2080,9600,1.0,0.0,0.0,3,8,1240,840.0,1979,0.0,98034,47.7149,-122.235,1880,9525
5/28/2014,3,2.5,2250,3757,2.0,0.0,0.0,3,7,2250,0.0,2006,0.0,98059,47.4787,-122.12899999999999,2250,4556
5/23/2014,5,1.75,2120,8399,1.0,0.0,0.0,4,7,1320,800.0,1942,0.0,98133,47.7621,-122.335,2120,8398
10/23/2014,3,2.5,1440,4394,1.0,0.0,0.0,5,8,1440,0.0,1987,0.0,98029,47.5688,-122.01899999999999,1900,5893
9/26/2014,3,1.0,910,7686,1.0,0.0,0.0,3,7,910,0.0,1969,0.0,98001,47.3405,-122.288,1020,7686
3/21/2015,3,1.0,1270,4268,1.0,0.0,0.0,3,7,1270,0.0,1921,0.0,98117,47.6848,-122.39200000000001,1310,4080
4/25/2015,3,2.5,2480,6180,2.0,0.0,0.0,3,9,2480,0.0,1999,0.0,98031,47.4044,-122.208,2870,6180
7/1/2014,6,2.75,2630,9420,2.0,0.0,0.0,5,9,2510,120.0,1900,0.0,98103,47.6695,-122.337,1540,4969
2/25/2015,3,2.0,2410,13300,2.0,0.0,0.0,3,9,1840,570.0,1985,0.0,98006,47.5632,-122.148,2930,10900
12/16/2014,4,2.75,2930,25697,1.0,0.0,0.0,4,9,2310,620.0,1964,0.0,98004,47.6264,-122.226,3810,20681
3/30/2015,3,2.25,1570,6810,1.0,0.0,0.0,3,8,1180,390.0,1988,0.0,98074,47.6176,-122.044,1620,6584
8/7/2014,4,1.0,1900,8505,1.0,0.0,0.0,3,7,1200,700.0,1956,0.0,98055,47.4406,-122.196,1440,8505
4/1/2015,6,2.5,2590,11250,1.0,0.0,0.0,4,8,1390,1200.0,1978,0.0,98055,47.4608,-122.196,2270,8360
4/16/2015,4,2.5,3810,7728,2.0,0.0,0.0,3,9,3810,0.0,2007,0.0,98074,47.5925,-122.05799999999999,3290,7728
4/3/2015,3,2.5,2290,4203,2.0,0.0,0.0,3,9,2290,0.0,2001,0.0,98006,47.5441,-122.17200000000001,2290,5089
3/19/2015,3,1.75,1100,7373,1.0,0.0,0.0,4,7,1100,0.0,1968,0.0,98092,47.3124,-122.18299999999999,1430,8415
4/17/2015,4,2.5,2810,10951,2.0,0.0,0.0,3,8,2810,0.0,2003,0.0,98092,47.3249,-122.18700000000001,1680,6625
7/16/2014,3,1.0,890,7110,1.0,0.0,0.0,3,6,890,0.0,1957,0.0,98178,47.4971,-122.26100000000001,1100,8375
