,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,renovated,MHI
6914,4.0,2.25,3040.0,10283.0,1.0,0.0,0.0,4,8,1430.0,1610.0,1984,98074,47.6268,-122.038,1870.0,11074.0,0,176950.0
6915,2.0,1.0,860.0,7204.0,1.0,0.0,0.0,3,7,860.0,0.0,1918,98106,47.5361,-122.351,1200.0,7500.0,0,96410.0
6916,2.0,1.0,820.0,5700.0,1.0,0.0,0.0,5,5,820.0,0.0,1942,98056,47.4915,-122.184,1000.0,5700.0,0,53392.0
6917,3.0,1.75,1900.0,7076.0,1.0,0.0,0.0,3,7,1130.0,770.0,1977,98155,47.7569,-122.32600000000001,1540.0,10113.0,0,114688.0
6918,2.0,1.0,1330.0,5510.0,1.0,0.0,0.0,3,6,850.0,480.0,1910,98117,47.6901,-122.36200000000001,1200.0,4150.0,0,138750.0
6919,3.0,1.75,1240.0,38095.0,1.0,0.0,0.0,3,7,1240.0,0.0,1978,98053,47.6522,-121.97,2060.0,38552.0,0,154574.0
6920,3.0,2.5,1330.0,1064.0,3.0,0.0,0.0,3,8,1330.0,0.0,2004,98117,47.6835,-122.387,1330.0,1113.0,0,130129.0
6921,3.0,1.75,1880.0,12821.0,1.0,0.0,0.0,3,7,1880.0,0.0,1959,98155,47.7681,-122.305,1540.0,12868.0,0,94773.0
6922,3.0,1.75,1890.0,7560.0,1.0,0.0,0.0,3,8,1430.0,460.0,1973,98034,47.7322,-122.185,1890.0,9095.0,0,112177.0
6923,4.0,2.25,2250.0,41688.0,2.0,0.0,0.0,3,8,2250.0,0.0,1980,98053,47.6695,-122.05,2350.0,37920.0,0,153750.0
6924,5.0,4.25,4650.0,108464.0,2.0,0.0,0.0,3,10,3260.0,1390.0,1999,98024,47.5669,-121.956,2810.0,155509.0,0,139094.0
6925,3.0,2.5,1830.0,8022.0,2.0,0.0,0.0,3,8,1830.0,0.0,1987,98074,47.6198,-122.044,2030.0,7736.0,0,176950.0
6926,2.0,1.0,720.0,5000.0,1.0,0.0,0.0,5,6,720.0,0.0,1951,98126,47.5195,-122.374,810.0,5000.0,0,70347.0
6927,4.0,2.0,1960.0,50112.0,1.0,0.0,0.0,4,7,1050.0,910.0,1963,98058,47.4353,-122.084,2340.0,44967.0,0,118462.0
6928,3.0,1.0,1220.0,71191.0,1.0,0.0,0.0,3,6,1220.0,0.0,1952,98023,47.3261,-122.353,1960.0,15378.0,0,99605.0
6929,2.0,1.0,1800.0,119790.0,1.0,0.0,0.0,4,7,1200.0,600.0,1947,98027,47.4617,-122.012,2320.0,79208.0,0,125577.0
6930,3.0,1.75,1340.0,12800.0,1.0,0.0,0.0,3,7,880.0,460.0,1981,98058,47.4437,-122.137,1500.0,7875.0,0,78015.0
6931,3.0,3.0,1740.0,3700.0,1.0,0.0,0.0,3,7,1740.0,0.0,1982,98122,47.6102,-122.309,1830.0,2480.0,0,114531.0
6932,3.0,1.75,1680.0,2400.0,1.0,0.0,0.0,5,7,870.0,810.0,1922,98122,47.6155,-122.3,1440.0,3600.0,0,127308.0
6933,4.0,2.25,3220.0,8436.0,2.0,0.0,0.0,3,8,3220.0,0.0,1968,98008,47.6381,-122.116,2500.0,7632.0,0,121250.0
6934,3.0,2.0,1610.0,8400.0,1.0,0.0,0.0,3,8,1610.0,0.0,1990,98022,47.1958,-122.009,1930.0,8459.0,0,74127.0
6935,2.0,3.0,3160.0,66646.0,2.0,0.0,0.0,3,7,3160.0,0.0,1993,98077,47.7479,-122.03399999999999,3140.0,38790.0,0,148281.0
6936,4.0,2.5,2520.0,13156.0,1.0,0.0,0.0,3,8,1520.0,1000.0,1979,98052,47.6558,-122.135,2050.0,10940.0,0,145643.0
6937,3.0,1.5,2120.0,8448.0,1.0,0.0,0.0,3,7,1060.0,1060.0,1940,98199,47.6438,-122.40299999999999,1620.0,7920.0,0,173322.0
6938,3.0,2.5,2090.0,8505.0,2.0,0.0,0.0,3,8,2090.0,0.0,1951,98177,47.7195,-122.37100000000001,1640.0,8100.0,1,151591.0
6939,3.0,1.0,1330.0,20562.0,1.5,0.0,0.0,3,5,1330.0,0.0,1959,98045,47.4807,-121.775,1350.0,20562.0,0,111186.0
6940,3.0,2.5,2420.0,7500.0,1.0,0.0,2.0,4,8,1210.0,1210.0,1944,98117,47.6949,-122.389,2340.0,7500.0,0,138295.0
6941,3.0,1.75,1510.0,6360.0,1.0,0.0,0.0,4,7,1510.0,0.0,1954,98133,47.7321,-122.353,1480.0,7260.0,0,44810.0
6942,4.0,2.5,2120.0,5293.0,2.0,0.0,0.0,3,7,2120.0,0.0,2003,98031,47.4217,-122.20100000000001,1990.0,5313.0,0,101304.0
6943,3.0,2.0,1850.0,16535.0,1.0,0.0,0.0,3,7,1850.0,0.0,1992,98014,47.6565,-121.912,1528.0,13295.0,0,122895.0
6944,3.0,1.75,2300.0,16474.0,1.0,0.0,0.0,3,7,1220.0,1080.0,1984,98072,47.7609,-122.14399999999999,1940.0,15601.0,0,116042.0
6945,3.0,2.25,2600.0,14810.0,1.0,0.0,2.0,4,8,1490.0,1110.0,1956,98166,47.4326,-122.34100000000001,2450.0,16715.0,0,131806.0
6946,4.0,4.25,5180.0,13077.0,2.0,0.0,3.0,3,12,4280.0,900.0,1998,98006,47.5513,-122.109,5030.0,15069.0,0,161125.0
6947,2.0,1.0,1810.0,8527.0,1.5,0.0,0.0,4,7,1810.0,0.0,1943,98133,47.7275,-122.336,1490.0,6800.0,0,70781.0
6948,5.0,3.0,2190.0,4900.0,2.0,0.0,0.0,5,7,1490.0,700.0,1940,98117,47.6892,-122.38600000000001,1370.0,4606.0,0,130129.0
6949,4.0,2.5,2500.0,10215.0,2.0,0.0,0.0,3,9,2500.0,0.0,1998,98075,47.5912,-121.986,2890.0,10240.0,0,180809.0
6950,4.0,2.5,1890.0,6962.0,2.0,0.0,0.0,3,8,1890.0,0.0,1997,98092,47.3328,-122.18700000000001,2170.0,6803.0,0,114031.0
6951,2.0,1.75,2040.0,8600.0,1.0,0.0,0.0,4,6,1430.0,610.0,1985,98003,47.2755,-122.30799999999999,1310.0,7859.0,0,91042.0
6952,3.0,2.0,1310.0,7000.0,1.0,0.0,0.0,4,7,1310.0,0.0,1979,98023,47.303000000000004,-122.383,1390.0,7500.0,0,108824.0
6953,5.0,3.5,4010.0,8510.0,2.0,0.0,1.0,5,9,2850.0,1160.0,1971,98105,47.6578,-122.286,2610.0,6128.0,0,205371.0
6954,3.0,1.75,1780.0,8033.0,1.0,0.0,0.0,2,7,1210.0,570.0,1977,98034,47.7275,-122.219,1630.0,7508.0,0,122992.0
6955,3.0,2.5,1980.0,9061.0,2.0,0.0,0.0,4,8,1980.0,0.0,1987,98074,47.6366,-122.029,1930.0,8869.0,0,176042.0
6956,3.0,3.25,3690.0,7200.0,2.0,0.0,0.0,3,11,3690.0,0.0,2007,98033,47.6815,-122.2,1880.0,7200.0,0,163860.0
6957,3.0,1.75,1540.0,6687.0,1.0,0.0,0.0,3,7,1200.0,340.0,1991,98022,47.1938,-121.98100000000001,1540.0,7242.0,0,100473.0
6958,3.0,1.0,1130.0,8100.0,1.5,0.0,0.0,3,6,1130.0,0.0,1934,98168,47.4935,-122.306,1080.0,8100.0,0,49167.0
6959,3.0,2.75,2480.0,209199.0,1.5,0.0,0.0,3,8,1870.0,610.0,2000,98010,47.3085,-121.88799999999999,2040.0,219229.0,0,94669.0
6960,3.0,2.5,2580.0,7500.0,2.0,0.0,0.0,3,9,2580.0,0.0,1991,98116,47.5577,-122.396,910.0,6500.0,0,143807.0
6961,4.0,2.5,2010.0,7226.0,2.0,0.0,0.0,3,8,2010.0,0.0,1995,98092,47.2588,-122.21,2160.0,7696.0,0,111181.0
6962,4.0,2.0,2320.0,12000.0,1.0,0.0,0.0,3,7,1720.0,600.0,1943,98108,47.5246,-122.325,1390.0,6000.0,1,33194.0
6963,2.0,2.25,1180.0,2090.0,2.0,0.0,0.0,3,7,1180.0,0.0,2004,98122,47.6032,-122.31,1550.0,2812.0,0,114531.0
6964,4.0,2.5,3180.0,21904.0,2.0,0.0,3.0,3,9,3180.0,0.0,2000,98059,47.515,-122.117,3715.0,29170.0,0,182870.0
6965,4.0,2.0,2970.0,52567.0,2.0,0.0,0.0,3,8,2970.0,0.0,1924,98072,47.7333,-122.12799999999999,3280.0,46676.0,1,212961.0
6966,5.0,2.5,3050.0,13212.0,1.0,0.0,0.0,4,8,1590.0,0.0,1975,98006,47.5596,-122.14200000000001,2550.0,10826.0,0,160625.0
6967,4.0,1.75,1630.0,8000.0,1.0,0.0,0.0,3,7,1630.0,0.0,1959,98031,47.3948,-122.20100000000001,1630.0,7700.0,0,56272.0
6968,3.0,2.25,1620.0,6415.0,2.0,0.0,0.0,4,7,1620.0,0.0,1989,98038,47.3577,-122.038,1640.0,7253.0,0,96682.0
6969,4.0,2.25,2170.0,8240.0,2.0,0.0,1.0,4,8,2170.0,0.0,1983,98006,47.5634,-122.12799999999999,2600.0,9898.0,0,160625.0
6970,4.0,2.5,2150.0,8173.0,2.0,0.0,0.0,3,8,2150.0,0.0,1987,98059,47.511,-122.15299999999999,2080.0,7620.0,0,100813.0
6971,3.0,2.0,1770.0,1800.0,3.0,0.0,0.0,3,8,1770.0,0.0,1999,98122,47.6102,-122.314,1890.0,3200.0,0,61359.0
6972,4.0,2.75,2110.0,13260.0,1.0,0.0,0.0,4,7,1290.0,820.0,1979,98058,47.4513,-122.16,1980.0,11016.0,0,86818.0
6973,3.0,1.75,1590.0,8285.0,1.0,0.0,0.0,4,8,1590.0,0.0,1956,98004,47.5855,-122.194,1970.0,8970.0,0,191774.0
6974,3.0,2.25,1370.0,1524.0,3.0,0.0,0.0,3,8,1370.0,0.0,2005,98103,47.6982,-122.34700000000001,1370.0,1418.0,0,109919.0
6975,3.0,1.75,1390.0,7399.0,1.0,0.0,0.0,4,7,1390.0,0.0,1975,98031,47.4183,-122.182,1460.0,7800.0,0,99688.0
6976,3.0,1.75,1640.0,10464.0,1.0,0.0,2.0,4,8,1640.0,0.0,1968,98004,47.5873,-122.205,2630.0,18872.0,0,191774.0
6977,3.0,2.5,2670.0,12187.0,2.0,0.0,0.0,3,8,2670.0,0.0,1986,98052,47.6677,-122.15,2400.0,8999.0,0,130135.0
6978,3.0,3.75,5400.0,24740.0,2.0,0.0,0.0,3,11,5400.0,0.0,1997,98053,47.6426,-121.955,1690.0,20000.0,0,154574.0
6979,3.0,2.0,1690.0,6750.0,1.0,0.0,0.0,3,7,1210.0,480.0,1977,98023,47.3021,-122.375,1930.0,7350.0,0,83571.0
6980,3.0,2.5,2600.0,5100.0,2.0,0.0,1.0,3,8,2600.0,0.0,1998,98056,47.5175,-122.205,2270.0,5400.0,0,87191.0
6981,2.0,1.5,1400.0,5000.0,1.0,0.0,0.0,4,7,1150.0,250.0,1904,98107,47.6681,-122.36200000000001,1530.0,4200.0,0,129295.0
6982,4.0,1.75,2140.0,8000.0,1.0,0.0,0.0,4,8,1410.0,730.0,1965,98007,47.622,-122.139,2080.0,8000.0,0,103614.0
6983,3.0,1.5,1640.0,5650.0,1.0,0.0,0.0,3,8,1640.0,0.0,1952,98178,47.50899999999999,-122.251,1640.0,5650.0,0,101333.0
6984,3.0,1.75,1720.0,15225.0,1.0,0.0,0.0,4,7,1020.0,0.0,1970,98075,47.57899999999999,-122.051,1860.0,13588.0,0,163000.0
6985,5.0,3.25,3060.0,11778.0,2.0,0.0,0.0,3,8,3060.0,0.0,2004,98034,47.7212,-122.22200000000001,1840.0,10403.0,0,112727.0
6986,3.0,1.0,1150.0,7260.0,1.0,0.0,0.0,3,7,1150.0,0.0,1959,98133,47.7344,-122.333,1200.0,7888.0,0,93370.0
6987,3.0,2.5,2000.0,7205.0,2.0,0.0,0.0,3,8,2000.0,0.0,1998,98003,47.3499,-122.302,2180.0,7611.0,0,51134.0
6988,3.0,1.75,1560.0,5950.0,1.0,0.0,0.0,4,6,780.0,780.0,1944,98125,47.718999999999994,-122.307,1320.0,7830.0,0,76103.0
6989,3.0,2.5,2070.0,4689.0,2.0,0.0,0.0,3,8,2070.0,0.0,2013,98038,47.3545,-122.056,1880.0,4593.0,0,102350.0
6990,3.0,2.0,1920.0,7200.0,1.0,0.0,0.0,3,7,1300.0,620.0,1984,98028,47.7703,-122.265,2010.0,7200.0,0,124125.0
6991,2.0,1.0,1000.0,4950.0,1.0,0.0,0.0,3,7,800.0,200.0,1948,98116,47.5671,-122.39399999999999,1060.0,5500.0,0,143807.0
6992,3.0,2.0,1690.0,10062.0,1.0,0.0,2.0,5,7,940.0,750.0,1928,98178,47.5102,-122.241,2390.0,6650.0,0,101333.0
6993,4.0,2.0,3090.0,87120.0,1.0,0.0,0.0,4,7,1590.0,1500.0,1974,98072,47.7275,-122.12200000000001,2560.0,88426.0,0,212961.0
6994,4.0,1.5,1790.0,3420.0,1.0,0.0,0.0,4,7,1020.0,770.0,1923,98103,47.6489,-122.337,1680.0,3420.0,0,146125.0
6995,4.0,3.0,4750.0,21701.0,1.5,0.0,0.0,5,11,4750.0,0.0,1976,98004,47.6454,-122.21799999999999,3120.0,18551.0,0,230556.0
6996,4.0,2.0,2090.0,4000.0,1.0,0.0,0.0,3,7,1480.0,610.0,1951,98107,47.6751,-122.37899999999999,1510.0,5000.0,0,153942.0
6997,2.0,1.0,680.0,2550.0,1.0,0.0,0.0,4,5,680.0,0.0,1901,98117,47.6767,-122.38799999999999,1120.0,5100.0,0,104979.0
6998,4.0,1.75,2100.0,11942.0,1.0,0.0,0.0,3,7,1030.0,1070.0,1964,98106,47.55,-122.35600000000001,1170.0,6986.0,0,96410.0
6999,4.0,2.75,2840.0,4000.0,1.5,0.0,0.0,5,8,1960.0,880.0,1912,98144,47.5846,-122.291,2750.0,4000.0,0,141360.0
7000,3.0,2.25,1470.0,6808.0,1.0,0.0,0.0,3,7,1160.0,310.0,1984,98023,47.2884,-122.365,1570.0,7881.0,0,67868.0
7001,4.0,4.5,4490.0,24767.0,2.0,0.0,2.0,3,11,3800.0,690.0,1998,98006,47.5544,-122.147,3370.0,32700.0,0,174412.0
7002,3.0,1.75,1150.0,8079.0,1.0,0.0,0.0,4,7,1150.0,0.0,1983,98030,47.3766,-122.18,1540.0,7399.0,0,79142.0
7003,3.0,1.5,1460.0,9879.0,1.0,0.0,0.0,3,7,1460.0,0.0,1956,98008,47.6346,-122.12700000000001,1610.0,10050.0,0,121250.0
7004,4.0,2.75,3150.0,6343.0,1.0,0.0,3.0,3,8,1810.0,1340.0,1976,98126,47.5424,-122.381,2250.0,6343.0,0,117434.0
7005,3.0,1.0,1090.0,2800.0,1.0,0.0,0.0,3,6,1090.0,0.0,1969,98092,47.3162,-122.18299999999999,1040.0,2960.0,0,72028.0
7006,3.0,2.5,2670.0,47480.0,2.0,0.0,3.0,3,9,2670.0,0.0,1981,98072,47.7443,-122.11399999999999,2760.0,42800.0,0,181250.0
7007,3.0,2.0,2110.0,5800.0,1.5,0.0,0.0,4,7,1990.0,120.0,1927,98103,47.6645,-122.34200000000001,1620.0,4300.0,0,115000.0
7008,4.0,2.25,1770.0,5236.0,2.0,0.0,0.0,3,7,1770.0,0.0,2007,98056,47.5137,-122.189,2470.0,5064.0,0,113525.0
7009,3.0,1.5,1510.0,6600.0,1.0,0.0,0.0,3,6,1510.0,0.0,1938,98168,47.4821,-122.331,990.0,6600.0,0,77955.0
7010,1.0,1.0,530.0,13679.0,1.0,0.0,0.0,4,6,530.0,0.0,1949,98053,47.6422,-121.954,1930.0,20624.0,0,154574.0
7011,3.0,1.5,2420.0,5000.0,2.0,0.0,0.0,4,8,2200.0,220.0,1925,98103,47.6744,-122.353,2070.0,5000.0,0,138750.0
7012,5.0,2.5,2490.0,7666.0,1.0,0.0,0.0,4,7,1490.0,1000.0,1989,98031,47.4022,-122.171,1930.0,7415.0,0,94384.0
7013,3.0,1.0,990.0,8012.0,1.0,0.0,0.0,4,7,990.0,0.0,1966,98058,47.4557,-122.181,1260.0,9060.0,0,61908.0
7014,4.0,2.0,1730.0,9139.0,2.0,0.0,0.0,3,8,1730.0,0.0,1957,98125,47.7181,-122.316,1410.0,7311.0,0,70781.0
7015,2.0,1.5,1440.0,11954.0,1.0,0.0,0.0,4,8,1440.0,0.0,1978,98002,47.2909,-122.219,1460.0,9730.0,0,53776.0
7016,7.0,2.25,3260.0,8145.0,2.0,0.0,0.0,5,8,3260.0,0.0,1967,98008,47.6336,-122.115,2340.0,8145.0,0,121250.0
7017,4.0,2.25,1950.0,7000.0,1.0,0.0,1.0,3,8,1450.0,500.0,1957,98118,47.5426,-122.262,1840.0,6440.0,0,90208.0
7018,5.0,2.5,2740.0,5400.0,2.0,0.0,0.0,3,8,2740.0,0.0,2005,98031,47.4036,-122.205,2900.0,5476.0,0,87243.0
7019,3.0,2.75,2940.0,12487.0,2.0,0.0,0.0,3,10,2940.0,0.0,1997,98075,47.5879,-121.973,3110.0,10837.0,0,180809.0
7020,3.0,2.0,1200.0,7320.0,1.0,0.0,0.0,3,7,1200.0,0.0,1955,98115,47.6986,-122.286,1750.0,8220.0,0,191486.0
7021,3.0,2.5,2070.0,10908.0,2.0,0.0,0.0,3,8,2070.0,0.0,1986,98029,47.5665,-122.023,2220.0,10975.0,0,150469.0
7022,3.0,1.75,1570.0,15570.0,1.0,0.0,0.0,3,7,1570.0,0.0,1981,98023,47.3207,-122.36200000000001,2000.0,28200.0,0,99605.0
7023,2.0,1.0,1050.0,60113.0,1.0,0.0,0.0,4,7,1050.0,0.0,1943,98001,47.3226,-122.287,1380.0,27442.0,0,90343.0
7024,4.0,1.5,1830.0,6985.0,1.0,0.0,0.0,3,7,1080.0,750.0,1967,98028,47.7494,-122.236,1650.0,9501.0,0,130139.0
7025,2.0,1.0,970.0,12500.0,1.0,0.0,0.0,3,6,970.0,0.0,1941,98168,47.5102,-122.33,1280.0,6250.0,0,40125.0
7026,3.0,2.5,2200.0,9696.0,2.0,0.0,0.0,3,8,2200.0,0.0,1987,98031,47.4197,-122.205,2200.0,9915.0,0,101304.0
7027,4.0,2.0,1930.0,3240.0,1.5,0.0,0.0,4,7,1930.0,0.0,1911,98122,47.6156,-122.29899999999999,1480.0,3600.0,0,127308.0
7028,5.0,5.5,7050.0,42840.0,1.0,0.0,2.0,4,13,4320.0,2730.0,1978,98004,47.6229,-122.22,5070.0,20570.0,0,230556.0
7029,3.0,2.5,1790.0,3962.0,2.0,0.0,0.0,3,8,1790.0,0.0,1992,98117,47.6894,-122.391,1340.0,3960.0,0,130129.0
7030,3.0,1.75,1560.0,82328.0,1.0,0.0,0.0,3,7,1560.0,0.0,1974,98070,47.3674,-122.50299999999999,2100.0,205603.0,0,108967.0
7031,4.0,2.5,2780.0,7985.0,2.0,0.0,0.0,4,10,2780.0,0.0,1992,98029,47.5608,-122.016,2650.0,8094.0,0,150469.0
7032,3.0,1.5,1720.0,8100.0,2.0,0.0,0.0,3,8,1720.0,0.0,1907,98107,47.6746,-122.4,2210.0,8100.0,0,104979.0
7033,3.0,1.0,1640.0,8100.0,1.0,0.0,0.0,3,6,1040.0,600.0,1939,98146,47.482,-122.34,1600.0,8100.0,0,65735.0
7034,3.0,2.0,1730.0,9000.0,1.0,0.0,0.0,3,8,1370.0,360.0,1978,98027,47.5202,-122.04700000000001,2390.0,10000.0,0,135218.0
7035,2.0,1.0,740.0,7380.0,1.0,0.0,0.0,4,6,740.0,0.0,1951,98188,47.4481,-122.27799999999999,1500.0,10075.0,0,42750.0
7036,3.0,2.5,2280.0,3710.0,1.0,0.0,0.0,3,8,1550.0,730.0,1990,98072,47.735,-122.15899999999999,2030.0,3710.0,0,97039.0
7037,2.0,2.75,2090.0,23962.0,2.0,0.0,3.0,4,8,2090.0,0.0,1988,98070,47.4145,-122.44,1820.0,32340.0,0,108967.0
7038,3.0,2.5,2550.0,13458.0,2.0,0.0,0.0,3,9,2550.0,0.0,1990,98006,47.5586,-122.12100000000001,3180.0,13458.0,0,161125.0
7039,4.0,3.5,3350.0,19487.0,1.0,0.0,0.0,3,11,2460.0,890.0,1992,98075,47.5796,-121.99799999999999,3360.0,19460.0,0,180809.0
7040,3.0,2.5,2770.0,8820.0,1.0,0.0,0.0,3,7,1900.0,870.0,1980,98038,47.3685,-122.04799999999999,1850.0,10920.0,1,94613.0
7041,4.0,3.0,2860.0,5724.0,1.0,0.0,0.0,3,7,1730.0,1130.0,1983,98108,47.5427,-122.302,2340.0,7200.0,0,50406.0
7042,4.0,1.75,1990.0,7194.0,1.0,0.0,0.0,4,8,1400.0,590.0,1978,98058,47.4417,-122.135,1820.0,7400.0,0,78015.0
7043,3.0,2.75,1740.0,8436.0,1.0,0.0,0.0,3,7,1140.0,600.0,1967,98003,47.3456,-122.305,1550.0,8436.0,0,51134.0
7044,3.0,2.0,1460.0,7740.0,1.0,0.0,0.0,3,7,1460.0,0.0,1968,98003,47.3467,-122.306,1540.0,7644.0,0,51134.0
7045,3.0,1.75,3670.0,11884.0,1.0,0.0,2.0,4,9,1950.0,1720.0,1979,98006,47.5604,-122.133,3020.0,9747.0,0,160625.0
7046,4.0,2.75,3270.0,9231.0,2.0,0.0,0.0,3,10,3270.0,0.0,1995,98052,47.6539,-122.12100000000001,3380.0,10154.0,0,133917.0
7047,3.0,1.0,1210.0,4872.0,1.0,0.0,0.0,4,6,1210.0,0.0,1949,98118,47.5551,-122.273,1070.0,4872.0,0,128068.0
7048,3.0,2.0,1770.0,7000.0,1.0,0.0,0.0,3,7,1770.0,0.0,1986,98001,47.3321,-122.26100000000001,1510.0,10462.0,0,88125.0
7049,4.0,2.5,1980.0,5909.0,2.0,0.0,0.0,3,8,1980.0,0.0,2003,98031,47.3913,-122.185,2550.0,5487.0,0,89038.0
7050,4.0,2.5,2650.0,9627.0,1.0,0.0,3.0,4,8,1610.0,1040.0,1976,98028,47.7684,-122.25399999999999,2650.0,9221.0,0,124125.0
7051,4.0,2.5,3040.0,6887.0,2.0,0.0,0.0,3,8,3040.0,0.0,1999,98074,47.6073,-122.015,2790.0,7196.0,0,177284.0
7052,4.0,2.75,3640.0,231739.0,1.5,0.0,0.0,3,10,3640.0,0.0,1999,98027,47.5078,-122.01799999999999,2670.0,91040.0,0,125577.0
7053,3.0,2.5,1810.0,4332.0,2.0,0.0,0.0,3,8,1810.0,0.0,1992,98029,47.5776,-121.99600000000001,1740.0,4332.0,0,150469.0
7054,3.0,2.0,1380.0,8682.0,1.0,0.0,0.0,4,7,1380.0,0.0,1966,98148,47.4238,-122.322,1410.0,10594.0,0,87866.0
7055,4.0,1.5,1810.0,3400.0,2.0,0.0,0.0,3,8,1810.0,0.0,1926,98112,47.6264,-122.302,1770.0,3600.0,0,208147.0
7056,5.0,2.0,2250.0,5472.0,1.5,0.0,0.0,5,7,1750.0,500.0,1930,98002,47.3065,-122.219,1540.0,5472.0,0,68115.0
7057,4.0,3.25,3860.0,7199.0,2.0,0.0,1.0,3,9,2870.0,990.0,2005,98115,47.6855,-122.26899999999999,2940.0,9600.0,0,191486.0
7058,4.0,3.0,2380.0,20277.0,1.0,0.0,0.0,3,8,1500.0,880.0,1999,98023,47.3046,-122.39200000000001,2370.0,15440.0,0,108824.0
7059,3.0,1.0,1370.0,11658.0,1.0,0.0,0.0,4,6,1370.0,0.0,1958,98058,47.4576,-122.182,1080.0,9198.0,0,86818.0
7060,3.0,1.0,1830.0,3000.0,1.5,0.0,0.0,3,7,1430.0,400.0,1926,98103,47.6619,-122.351,1510.0,2500.0,0,129297.0
7061,4.0,1.75,1440.0,13296.0,1.0,0.0,0.0,4,8,1440.0,0.0,1967,98004,47.63399999999999,-122.204,3520.0,10802.0,0,175395.0
7062,4.0,2.5,2510.0,17200.0,1.0,0.0,2.0,4,9,1540.0,970.0,1977,98052,47.6287,-122.089,2370.0,14621.0,0,169250.0
7063,4.0,2.5,3230.0,256132.0,2.0,0.0,0.0,3,9,3230.0,0.0,2006,98053,47.6544,-121.99799999999999,3080.0,217800.0,0,154574.0
7064,3.0,1.75,1670.0,7210.0,1.0,0.0,0.0,5,8,1670.0,0.0,1967,98008,47.6344,-122.116,2200.0,7210.0,0,121250.0
7065,2.0,1.0,780.0,4200.0,1.0,0.0,0.0,3,6,780.0,0.0,1920,98118,47.5381,-122.26700000000001,1620.0,6000.0,0,90208.0
7066,3.0,1.0,1720.0,16552.0,1.0,0.0,0.0,4,7,1720.0,0.0,1971,98059,47.4772,-122.15299999999999,1550.0,15457.0,0,111824.0
7067,5.0,2.5,2260.0,10087.0,1.0,0.0,0.0,3,8,1520.0,740.0,1967,98008,47.5982,-122.12799999999999,2500.0,9440.0,0,94773.0
7068,3.0,1.75,1480.0,9375.0,1.0,0.0,0.0,4,7,1480.0,0.0,1957,98146,47.5076,-122.366,1370.0,9000.0,0,87448.0
7069,3.0,4.0,2550.0,3900.0,2.0,0.0,2.0,3,8,2050.0,500.0,1940,98199,47.6415,-122.39200000000001,2340.0,6400.0,1,133555.0
7070,4.0,3.25,3920.0,881654.0,3.0,0.0,3.0,3,11,3920.0,0.0,2002,98024,47.5385,-121.896,2970.0,112384.0,0,153611.0
7071,4.0,2.5,2286.0,8269.0,2.0,0.0,0.0,3,8,2286.0,0.0,2002,98056,47.5174,-122.194,2110.0,4711.0,0,113525.0
7072,3.0,2.5,1500.0,5412.0,1.0,0.0,0.0,5,7,900.0,600.0,1920,98136,47.5499,-122.39399999999999,1090.0,5412.0,0,117434.0
7073,3.0,2.5,1740.0,4960.0,2.0,0.0,0.0,3,8,1740.0,0.0,1992,98029,47.5772,-121.99799999999999,1740.0,5021.0,0,153814.0
7074,5.0,2.5,2880.0,9000.0,1.0,0.0,0.0,5,8,1440.0,1440.0,1966,98006,47.5456,-122.179,2010.0,9000.0,0,134342.0
7075,6.0,3.0,2600.0,9350.0,1.0,0.0,0.0,4,8,1340.0,1260.0,1963,98008,47.6198,-122.105,2090.0,9102.0,0,153050.0
7076,5.0,2.75,3320.0,23760.0,2.0,0.0,0.0,4,8,2190.0,1130.0,1975,98072,47.7498,-122.146,2520.0,36720.0,0,181250.0
7077,2.0,2.25,1660.0,2128.0,2.0,0.0,0.0,4,8,1660.0,0.0,1974,98028,47.7528,-122.25200000000001,1640.0,2128.0,0,117760.0
7078,3.0,2.5,1990.0,3644.0,2.0,0.0,0.0,3,7,1990.0,0.0,2010,98038,47.3531,-122.01700000000001,2580.0,3800.0,0,109125.0
7079,3.0,2.0,1680.0,8424.0,1.0,0.0,0.0,3,7,1680.0,0.0,1993,98022,47.1969,-122.01100000000001,1990.0,8545.0,0,74127.0
7080,3.0,1.75,1570.0,7775.0,2.0,0.0,0.0,3,7,1570.0,0.0,1982,98031,47.3876,-122.21600000000001,1580.0,8622.0,0,75461.0
7081,3.0,1.0,1150.0,4825.0,1.0,0.0,0.0,4,6,1150.0,0.0,1957,98027,47.5321,-122.029,1760.0,7121.0,0,76359.0
7082,3.0,1.0,1270.0,7500.0,1.0,0.0,0.0,3,7,1270.0,0.0,1953,98146,47.4921,-122.339,1340.0,3000.0,0,51786.0
7083,3.0,3.5,1890.0,1710.0,2.0,0.0,0.0,3,8,1640.0,250.0,1999,98103,47.6592,-122.34899999999999,1680.0,1562.0,0,129297.0
7084,2.0,2.25,1350.0,1248.0,2.0,0.0,0.0,3,7,1180.0,170.0,2000,98102,47.6399,-122.32,1760.0,3360.0,0,158625.0
7085,3.0,1.75,1650.0,9500.0,1.0,0.0,0.0,3,8,1650.0,0.0,1967,98052,47.631,-122.098,1880.0,9375.0,0,169250.0
7086,3.0,2.5,1450.0,11480.0,2.0,0.0,0.0,3,7,1450.0,0.0,1990,98014,47.672,-121.86399999999999,2080.0,87991.0,0,122895.0
